# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 649K of event 'cycles'
# Event count (approx.): 23925621748801
#
# Children      Self  Command          Shared Object          Symbol                                                                
# ........  ........  ...............  .....................  ......................................................................
#
     0.00%     0.00%  kworker/u64:34-  [kernel.kallsyms]      [k] get_page_from_freelist
     0.00%     0.00%  kworker/u64:34-  [kernel.kallsyms]      [k] insert_revoke_hash
     0.00%     0.00%  kworker/u64:34-  [kernel.kallsyms]      [k] kmem_cache_alloc
     0.00%     0.00%  kworker/u64:34-  [kernel.kallsyms]      [k] rmqueue
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d0f7
     0.00%     0.00%  ksoftirqd/27     [kernel.kallsyms]      [k] rcu_cblist_dequeue
     0.00%     0.00%  ksoftirqd/27     [kernel.kallsyms]      [k] __softirqentry_text_start
     0.00%     0.00%  ksoftirqd/27     [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  ksoftirqd/27     [kernel.kallsyms]      [k] rcu_core
     0.00%     0.00%  ksoftirqd/27     [kernel.kallsyms]      [k] rcu_do_batch
     0.00%     0.00%  ksoftirqd/27     [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  ksoftirqd/27     [kernel.kallsyms]      [k] run_ksoftirqd
     0.00%     0.00%  ksoftirqd/27     [kernel.kallsyms]      [k] smpboot_thread_fn
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] rcu_report_qs_rnp
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001ef30
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] idle_cpu
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] kick_ilb
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009863
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] update_cpu_capacity
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] find_busiest_group
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] load_balance
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] rebalance_domains
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] hrtimer_active
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] run_posix_cpu_timers
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001589c
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] workingset_eviction
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000869d
     0.00%     0.00%  kworker/8:1-eve  [kernel.kallsyms]      [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  kworker/8:1-eve  [kernel.kallsyms]      [k] _raw_spin_lock
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] page_endio
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x000000000000091c
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000249eb
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f81d
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000192a4
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __pagevec_lru_add
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __pagevec_lru_add_fn
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] lru_add_drain_cpu
     0.00%     0.00%  top              [kernel.kallsyms]      [k] terminate_walk
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b930
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] add_to_swap_cache
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]      [k] update_sg_lb_stats
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]      [k] find_busiest_group
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]      [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001eda7
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] ghes_copy_tofrom_phys
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] update_sg_lb_stats
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]      [k] get_nohz_timer_target
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000113da
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f987
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]      [k] rcu_gp_init
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] lru_gen_eviction
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] __remove_mapping
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000192e4
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] activate_task
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] attach_task
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] invalidate_bh_lrus_cpu
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x000000000000090e
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001bc8d
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b81b
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001c4b9
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] shrink_huge_zero_page_count
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] handle_irq_event
     0.00%     0.00%  migration/1      [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  migration/1      [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  migration/1      [kernel.kallsyms]      [k] smpboot_thread_fn
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] mem_cgroup_update_tree
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] rcu_cblist_dequeue
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010c5f
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001fa8b
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] calculate_imbalance
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f2d6
     0.00%     0.00%  kworker/5:1-eve  [kernel.kallsyms]      [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  kworker/5:1-eve  [kernel.kallsyms]      [k] _raw_spin_lock
     0.00%     0.00%  kworker/5:1-eve  [kernel.kallsyms]      [k] drain_local_pages_wq
     0.00%     0.00%  kworker/5:1-eve  [kernel.kallsyms]      [k] drain_pages_zone
     0.00%     0.00%  kworker/5:1-eve  [kernel.kallsyms]      [k] free_pcppages_bulk
     0.00%     0.00%  kworker/5:1-eve  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/5:1-eve  [kernel.kallsyms]      [k] process_one_work
     0.00%     0.00%  kworker/5:1-eve  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kworker/5:1-eve  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d9dd
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000192cd
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f2c0
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] find_alloced_obj
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] napi_complete_done
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001bbdc
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] memcpy_fromio
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] asm_sysvec_call_function_single
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] sysvec_call_function_single
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001cf58
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __accumulate_pelt_segments
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] _raw_spin_lock
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001bd84
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] select_task_rq_fair
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001929d
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] zs_malloc
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] rmqueue
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b823
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000018eb1
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000094e7
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] bufferevent_add_event_
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001c509
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001347a
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001134f
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000018e92
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001cff1
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b890
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001e104
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000021f01
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001bc5e
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f797
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024c21
     0.00%     0.00%  kworker/26:1-ev  [kernel.kallsyms]      [k] __free_one_page
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000192bc
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001384d
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000138a7
     0.00%     0.00%  kworker/11:1-ev  [kernel.kallsyms]      [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  kworker/11:1-ev  [kernel.kallsyms]      [k] _raw_spin_lock
     0.00%     0.00%  kworker/11:1-ev  [kernel.kallsyms]      [k] drain_local_pages_wq
     0.00%     0.00%  kworker/11:1-ev  [kernel.kallsyms]      [k] drain_pages_zone
     0.00%     0.00%  kworker/11:1-ev  [kernel.kallsyms]      [k] free_pcppages_bulk
     0.00%     0.00%  kworker/11:1-ev  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/11:1-ev  [kernel.kallsyms]      [k] process_one_work
     0.00%     0.00%  kworker/11:1-ev  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kworker/11:1-ev  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] wake_affine
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001bdb0
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000018eb0
     0.00%     0.00%  kworker/19:1-ev  [kernel.kallsyms]      [k] drm_client_buffer_vmap
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ba1d
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000139ee
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] smp_call_function_many_cond
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] arch_tlbbatch_flush
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] on_each_cpu_cond_mask
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] try_to_unmap_flush_dirty
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000019384
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000195d0
     0.00%     0.00%  kworker/19:1-ev  [kernel.kallsyms]      [k] ww_mutex_lock_interruptible
     0.00%     0.00%  kworker/19:1-ev  [kernel.kallsyms]      [k] drm_gem_vmap
     0.00%     0.00%  kworker/19:1-ev  [kernel.kallsyms]      [k] drm_gem_vram_vmap
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f7a1
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ce61
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000098c4
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] lru_gen_update_size
     0.00%     0.00%  memcached        [vdso]                 [.] 0x000000000000091a
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b9fa
     0.00%     0.00%  kworker/3:2-mm_  [kernel.kallsyms]      [k] __list_del_entry_valid
     0.00%     0.00%  kworker/3:2-mm_  [kernel.kallsyms]      [k] drain_local_pages_wq
     0.00%     0.00%  kworker/3:2-mm_  [kernel.kallsyms]      [k] drain_pages_zone
     0.00%     0.00%  kworker/3:2-mm_  [kernel.kallsyms]      [k] free_pcppages_bulk
     0.00%     0.00%  kworker/3:2-mm_  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/3:2-mm_  [kernel.kallsyms]      [k] process_one_work
     0.00%     0.00%  kworker/3:2-mm_  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kworker/3:2-mm_  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001bb9a
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001c4ed
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] page_vma_mapped_walk
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] zs_shrinker_count
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024a18
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] perf_pmu_nop_void
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] blk_stat_timer_fn
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] nohz_balancer_kick
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ba95
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __read_swap_cache_async
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] swap_vma_readahead
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b81a
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000018e9e
     0.00%     0.00%  systemd          [kernel.kallsyms]      [k] __handle_mm_fault
     0.00%     0.00%  systemd          [kernel.kallsyms]      [k] asm_exc_page_fault
     0.00%     0.00%  systemd          [kernel.kallsyms]      [k] do_swap_page
     0.00%     0.00%  systemd          [kernel.kallsyms]      [k] do_user_addr_fault
     0.00%     0.00%  systemd          [kernel.kallsyms]      [k] exc_page_fault
     0.00%     0.00%  systemd          [kernel.kallsyms]      [k] handle_mm_fault
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000204b1
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000193ca
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000207ba
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000193dd
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] __raise_softirq_irqoff
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f7a3
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] hrtimer_active
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016f30
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] __hrtimer_start_range_ns
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000207b7
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000aecd
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013c70
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b8d2
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f77c
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001bb95
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000207e7
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001ed4f
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f901
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b8e2
     0.00%     0.00%  top              libc-2.28.so           [.] vfprintf
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] next_zone
     0.00%     0.00%  top              [kernel.kallsyms]      [k] pid_revalidate
     0.00%     0.00%  top              [kernel.kallsyms]      [k] lookup_fast
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009e0b
     0.00%     0.00%  kworker/26:1-ev  [kernel.kallsyms]      [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  kworker/26:1-ev  [kernel.kallsyms]      [k] _raw_spin_lock
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000192bf
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] rcu_is_cpu_rrupt_from_idle
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001934e
     0.00%     0.00%  top              [kernel.kallsyms]      [k] __do_sys_newstat
     0.00%     0.00%  top              [kernel.kallsyms]      [k] filename_lookup
     0.00%     0.00%  top              [kernel.kallsyms]      [k] path_lookupat
     0.00%     0.00%  top              [kernel.kallsyms]      [k] vfs_statx
     0.00%     0.00%  top              [kernel.kallsyms]      [k] walk_component
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __x86_indirect_thunk_r12
     0.00%     0.00%  systemd          [kernel.kallsyms]      [k] swap_vma_readahead
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010c8e
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009dc3
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] memchr_inv
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ea42
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009e03
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] refresh_cpu_vm_stats
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000019640
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009ded
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001bae6
     0.00%     0.00%  kworker/13:1-mm  [kernel.kallsyms]      [k] asm_sysvec_call_function
     0.00%     0.00%  kworker/13:1-mm  [kernel.kallsyms]      [k] __schedule
     0.00%     0.00%  kworker/13:1-mm  [kernel.kallsyms]      [k] finish_task_switch.isra.0
     0.00%     0.00%  kworker/13:1-mm  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/13:1-mm  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kworker/13:1-mm  [kernel.kallsyms]      [k] schedule
     0.00%     0.00%  kworker/13:1-mm  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001cf50
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f104
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b8f0
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] mem_cgroup_uncharge_list
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] __mod_lruvec_page_state
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001cb59
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001bb09
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] exit_to_user_mode_loop
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001c4ad
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ba8b
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000197ac
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016e77
     0.00%     0.00%  ksoftirqd/2      [kernel.kallsyms]      [k] radix_tree_node_rcu_free
     0.00%     0.00%  ksoftirqd/2      [kernel.kallsyms]      [k] __softirqentry_text_start
     0.00%     0.00%  ksoftirqd/2      [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  ksoftirqd/2      [kernel.kallsyms]      [k] rcu_core
     0.00%     0.00%  ksoftirqd/2      [kernel.kallsyms]      [k] rcu_do_batch
     0.00%     0.00%  ksoftirqd/2      [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  ksoftirqd/2      [kernel.kallsyms]      [k] run_ksoftirqd
     0.00%     0.00%  ksoftirqd/2      [kernel.kallsyms]      [k] smpboot_thread_fn
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b8c0
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] sched_clock_tick
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] perf_swevent_start
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000004530
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016f07
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x00000000000008b3
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] find_get_pages_range_tag
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] __writeback_inodes_wb
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] __writeback_single_inode
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] do_writepages
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] ext4_writepages
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] mpage_prepare_extent_to_map
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] pagevec_lookup_range_tag
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] wb_check_start_all
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] wb_do_writeback
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] wb_workfn
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] wb_writeback
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]      [k] writeback_sb_inodes
     0.00%     0.00%  memcached        memcached              [.] 0x000000000002054b
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000098d9
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000987c
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] rcu_cblist_dequeue
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013d31
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000193ac
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f8fc
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000158e5
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] rcu_accelerate_cbs
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] mem_cgroup_update_tree
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] uncharge_batch
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001fa9f
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001bdf0
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] flush_tlb_one_kernel
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] native_set_fixmap
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009d65
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001c4d0
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b8a2
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009d87
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000af3b
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000001fa52
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000132d5
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000019644
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000193c5
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000950b
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000015953
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000aed9
     0.00%     0.00%  migration/1      [kernel.kallsyms]      [k] raw_spin_rq_lock_nested
     0.00%     0.00%  migration/1      [kernel.kallsyms]      [k] active_load_balance_cpu_stop
     0.00%     0.00%  migration/1      [kernel.kallsyms]      [k] cpu_stopper_thread
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000b0a8
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001cf56
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001942d
     0.00%     0.00%  memcached        [vdso]                 [.] 0x00000000000007f6
     0.00%     0.00%  systemd          [kernel.kallsyms]      [k] __zram_bvec_read.constprop.0
     0.00%     0.00%  systemd          [kernel.kallsyms]      [k] bdev_read_page
     0.00%     0.00%  systemd          [kernel.kallsyms]      [k] swap_readpage
     0.00%     0.00%  systemd          [kernel.kallsyms]      [k] zram_bvec_rw.constprop.0
     0.00%     0.00%  systemd          [kernel.kallsyms]      [k] zram_rw_page
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013d57
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000004614
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b898
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024bc5
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] rcu_read_unlock_strict
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013499
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000132ab
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ea83
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x0000000000000785
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000094e0
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000015895
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ea7e
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] irq_work_run_list
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d960
     0.00%     0.00%  kworker/9:2-mm_  [kernel.kallsyms]      [k] __list_del_entry_valid
     0.00%     0.00%  kworker/9:2-mm_  [kernel.kallsyms]      [k] drain_local_pages_wq
     0.00%     0.00%  kworker/9:2-mm_  [kernel.kallsyms]      [k] drain_pages_zone
     0.00%     0.00%  kworker/9:2-mm_  [kernel.kallsyms]      [k] free_pcppages_bulk
     0.00%     0.00%  kworker/9:2-mm_  [kernel.kallsyms]      [k] process_one_work
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000022347
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001ed85
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] cpu_stop_queue_work
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] wake_up_q
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d56e
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f94c
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] profile_tick
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b802
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f1d2
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024af3
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]      [k] __update_load_avg_cfs_rq
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] find_busiest_queue
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001323b
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] ext4_inode_csum
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] ext4_inode_csum_set
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ba82
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] ttwu_queue_wakelist
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] update_pvclock_gtod
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] pvclock_gtod_notify
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f95d
