# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 32K of event 'cycles'
# Event count (approx.): 13867351128519
#
# Children      Self  Command          Shared Object      Symbol                                           
# ........  ........  ...............  .................  .................................................
#
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]  [k] mod_lruvec_state
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]  [k] workingset_refault
     0.00%     0.00%  ReadStage-131    [kernel.kallsyms]  [k] dma_pool_alloc
     0.00%     0.00%  ReadStage-122    [kernel.kallsyms]  [k] policy_node
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] blk_mq_complete_request_remote
     0.00%     0.00%  ReadStage-101    [kernel.kallsyms]  [k] page_mapping
     0.00%     0.00%  ReadStage-101    [kernel.kallsyms]  [k] __pagevec_lru_add
     0.00%     0.00%  ReadStage-101    [kernel.kallsyms]  [k] lru_cache_add
     0.00%     0.00%  java             [kernel.kallsyms]  [k] update_curr
     0.00%     0.00%  ReadStage-37     [kernel.kallsyms]  [k] xas_store
     0.00%     0.00%  ReadStage-127    [kernel.kallsyms]  [k] nvme_queue_rq
     0.00%     0.00%  ReadStage-127    [kernel.kallsyms]  [k] blk_finish_plug
     0.00%     0.00%  ReadStage-127    [kernel.kallsyms]  [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-127    [kernel.kallsyms]  [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-127    [kernel.kallsyms]  [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-127    [kernel.kallsyms]  [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]  [k] kmem_cache_alloc
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]  [k] bio_alloc_bioset
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]  [k] bvec_alloc
     0.00%     0.00%  ReadStage-162    [kernel.kallsyms]  [k] native_apic_msr_eoi_write
     0.00%     0.00%  ReadStage-162    [kernel.kallsyms]  [k] asm_sysvec_call_function
     0.00%     0.00%  ReadStage-162    [kernel.kallsyms]  [k] sysvec_call_function
     0.00%     0.00%  ReadStage-130    [kernel.kallsyms]  [k] sync_regs
     0.00%     0.00%  ReadStage-150    [kernel.kallsyms]  [k] xas_start
     0.00%     0.00%  ReadStage-157    [kernel.kallsyms]  [k] mark_wake_futex
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]  [k] next_uptodate_page
     0.00%     0.00%  ReadStage-21     [kernel.kallsyms]  [k] update_cfs_rq_h_load
     0.00%     0.00%  ReadStage-126    [kernel.kallsyms]  [k] mark_wake_futex
     0.00%     0.00%  ReadStage-142    [kernel.kallsyms]  [k] available_idle_cpu
     0.00%     0.00%  ReadStage-142    [kernel.kallsyms]  [k] try_to_wake_up
     0.00%     0.00%  ReadStage-142    [kernel.kallsyms]  [k] wake_up_q
     0.00%     0.00%  Thread-133       [kernel.kallsyms]  [k] syscall_enter_from_user_mode
     0.00%     0.00%  Thread-3         [kernel.kallsyms]  [k] available_idle_cpu
     0.00%     0.00%  Thread-3         [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.00%     0.00%  Thread-3         [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-3         [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-3         [kernel.kallsyms]  [k] hrtimer_interrupt
     0.00%     0.00%  Thread-3         [kernel.kallsyms]  [k] hrtimer_wakeup
     0.00%     0.00%  Thread-3         [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-3         [kernel.kallsyms]  [k] try_to_wake_up
     0.00%     0.00%  Thread-3         [kernel.kallsyms]  [k] wake_up_process
     0.00%     0.00%  ReadStage-137    [kernel.kallsyms]  [k] __mod_lruvec_state
     0.00%     0.00%  ReadStage-137    [kernel.kallsyms]  [k] lru_gen_add_page
     0.00%     0.00%  ReadStage-72     [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.00%     0.00%  ReadStage-72     [kernel.kallsyms]  [k] do_set_pte
     0.00%     0.00%  ReadStage-72     [kernel.kallsyms]  [k] page_add_file_rmap
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] __update_idle_core
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] __lock_page_or_retry
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] pick_next_task_idle
     0.00%     0.00%  ReadStage-94     [kernel.kallsyms]  [k] xas_load
     0.00%     0.00%  ReadStage-94     [kernel.kallsyms]  [k] xa_get_order
     0.00%     0.00%  ReadStage-31     [kernel.kallsyms]  [k] sync_regs
     0.00%     0.00%  ReadStage-78     [kernel.kallsyms]  [k] try_to_wake_up
     0.00%     0.00%  ReadStage-78     [kernel.kallsyms]  [k] wake_up_q
     0.00%     0.00%  ReadStage-41     [kernel.kallsyms]  [k] set_task_cpu
     0.00%     0.00%  ReadStage-138    [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  ReadStage-138    [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%     0.00%  ReadStage-138    [kernel.kallsyms]  [k] rmqueue_bulk
     0.00%     0.00%  Thread-114       [kernel.kallsyms]  [k] dequeue_entity
     0.00%     0.00%  Thread-114       [kernel.kallsyms]  [k] dequeue_task
     0.00%     0.00%  Thread-114       [kernel.kallsyms]  [k] dequeue_task_fair
     0.00%     0.00%  ReadStage-159    [kernel.kallsyms]  [k] xas_load
     0.00%     0.00%  ReadStage-159    [kernel.kallsyms]  [k] xas_find
     0.00%     0.00%  ReadStage-39     [kernel.kallsyms]  [k] xa_load
     0.00%     0.00%  ReadStage-114    [kernel.kallsyms]  [k] __add_to_page_cache_locked
     0.00%     0.00%  ReadStage-114    [kernel.kallsyms]  [k] add_to_page_cache_lru
     0.00%     0.00%  ReadStage-114    [kernel.kallsyms]  [k] ondemand_readahead
     0.00%     0.00%  ReadStage-114    [kernel.kallsyms]  [k] page_cache_async_ra
     0.00%     0.00%  ReadStage-90     [unknown]          [.] 0000000000000000
     0.00%     0.00%  ReadStage-56     [kernel.kallsyms]  [k] xas_start
     0.00%     0.00%  ReadStage-56     [kernel.kallsyms]  [k] __find_get_block
     0.00%     0.00%  ReadStage-56     [kernel.kallsyms]  [k] __getblk_gfp
     0.00%     0.00%  ReadStage-56     [kernel.kallsyms]  [k] __read_extent_tree_block
     0.00%     0.00%  ReadStage-56     [kernel.kallsyms]  [k] ext4_ext_map_blocks
     0.00%     0.00%  ReadStage-56     [kernel.kallsyms]  [k] ext4_find_extent
     0.00%     0.00%  ReadStage-56     [kernel.kallsyms]  [k] pagecache_get_page
     0.00%     0.00%  Thread-135       [kernel.kallsyms]  [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  Thread-135       [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.00%     0.00%  Thread-135       [kernel.kallsyms]  [k] switch_fpu_return
     0.00%     0.00%  Thread-135       [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.00%     0.00%  Thread-137       [unknown]          [.] 0000000000000000
     0.00%     0.00%  Thread-137       [kernel.kallsyms]  [k] __x64_sys_futex
     0.00%     0.00%  Thread-137       [kernel.kallsyms]  [k] futex_wait
     0.00%     0.00%  java             [kernel.kallsyms]  [k] add_interrupt_randomness
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]  [k] __add_to_page_cache_locked
     0.00%     0.00%  java             [kernel.kallsyms]  [k] select_task_rq_fair
     0.00%     0.00%  ReadStage-136    [kernel.kallsyms]  [k] account_user_time
     0.00%     0.00%  ReadStage-136    [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.00%     0.00%  ReadStage-136    [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-136    [kernel.kallsyms]  [k] account_process_tick
     0.00%     0.00%  ReadStage-136    [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-136    [kernel.kallsyms]  [k] hrtimer_interrupt
     0.00%     0.00%  ReadStage-136    [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-136    [kernel.kallsyms]  [k] tick_sched_handle
     0.00%     0.00%  ReadStage-136    [kernel.kallsyms]  [k] tick_sched_timer
     0.00%     0.00%  ReadStage-136    [kernel.kallsyms]  [k] update_process_times
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]  [k] ext4_inode_block_valid
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]  [k] __check_block_validity.constprop.0
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]  [k] update_blocked_averages
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]  [k] __softirqentry_text_start
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]  [k] irq_exit_rcu
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]  [k] run_rebalance_domains
     0.00%     0.00%  ReadStage-94     [kernel.kallsyms]  [k] available_idle_cpu
     0.00%     0.00%  ReadStage-124    [kernel.kallsyms]  [k] __check_block_validity.constprop.0
     0.00%     0.00%  ReadStage-124    [kernel.kallsyms]  [k] ext4_inode_block_valid
     0.00%     0.00%  ReadStage-105    [kernel.kallsyms]  [k] __blk_rq_map_sg
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]  [k] __schedule
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]  [k] io_schedule
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]  [k] schedule
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]  [k] wait_on_page_bit_common
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]  [k] next_uptodate_page
     0.00%     0.00%  ReadStage-156    [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  ReadStage-156    [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-156    [kernel.kallsyms]  [k] lock_page_lruvec_irqsave
     0.00%     0.00%  ReadStage-33     [kernel.kallsyms]  [k] dequeue_entity
     0.00%     0.00%  ReadStage-33     [kernel.kallsyms]  [k] __schedule
     0.00%     0.00%  ReadStage-33     [kernel.kallsyms]  [k] dequeue_task
     0.00%     0.00%  ReadStage-33     [kernel.kallsyms]  [k] dequeue_task_fair
     0.00%     0.00%  ReadStage-33     [kernel.kallsyms]  [k] io_schedule
     0.00%     0.00%  ReadStage-33     [kernel.kallsyms]  [k] schedule
     0.00%     0.00%  ReadStage-33     [kernel.kallsyms]  [k] wait_on_page_bit_common
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]  [k] sched_clock
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]  [k] __x64_sys_futex
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]  [k] do_futex
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]  [k] futex_wake
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]  [k] try_to_wake_up
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]  [k] ttwu_queue_wakelist
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]  [k] wake_up_q
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] memcg_check_events
     0.00%     0.00%  ReadStage-3      [kernel.kallsyms]  [k] get_mem_cgroup_from_mm
     0.00%     0.00%  ReadStage-3      [kernel.kallsyms]  [k] __mem_cgroup_charge
     0.00%     0.00%  ReadStage-144    [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]  [k] __mod_lruvec_state
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]  [k] __pagevec_lru_add
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]  [k] lru_add_drain
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]  [k] lru_add_drain_cpu
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]  [k] lru_gen_add_page
     0.00%     0.00%  java             [kernel.kallsyms]  [k] get_next_freq
     0.00%     0.00%  ReadStage-135    [JIT] tid 2153     [.] 0x00007fd4c69864d6
     0.00%     0.00%  ReadStage-15     [unknown]          [.] 0000000000000000
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]  [k] do_swap_page
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]  [k] lookup_swap_cache
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]  [k] pagecache_get_page
     0.00%     0.00%  ReadStage-130    [kernel.kallsyms]  [k] xas_start
     0.00%     0.00%  Thread-133       [kernel.kallsyms]  [k] futex_wake
     0.00%     0.00%  ReadStage-110    [kernel.kallsyms]  [k] select_task_rq_fair
     0.00%     0.00%  ReadStage-58     [kernel.kallsyms]  [k] vmacache_find
     0.00%     0.00%  ReadStage-137    [kernel.kallsyms]  [k] mem_cgroup_from_task
     0.00%     0.00%  ReadStage-146    [kernel.kallsyms]  [k] enqueue_task_fair
     0.00%     0.00%  ReadStage-146    [kernel.kallsyms]  [k] enqueue_task
     0.00%     0.00%  ReadStage-146    [kernel.kallsyms]  [k] ttwu_do_activate
     0.00%     0.00%  ReadStage-56     [kernel.kallsyms]  [k] mempool_alloc
     0.00%     0.00%  ReadStage-94     [kernel.kallsyms]  [k] nvme_setup_rw
     0.00%     0.00%  ReadStage-31     [kernel.kallsyms]  [k] nvme_queue_rq
     0.00%     0.00%  ReadStage-31     [kernel.kallsyms]  [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-31     [kernel.kallsyms]  [k] blk_finish_plug
     0.00%     0.00%  ReadStage-31     [kernel.kallsyms]  [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-31     [kernel.kallsyms]  [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-31     [kernel.kallsyms]  [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-31     [kernel.kallsyms]  [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-88     [kernel.kallsyms]  [k] should_fail_alloc_page
     0.00%     0.00%  ReadStage-143    [kernel.kallsyms]  [k] bvec_split_segs
     0.00%     0.00%  ReadStage-143    [kernel.kallsyms]  [k] __blk_queue_split
     0.00%     0.00%  ReadStage-143    [kernel.kallsyms]  [k] __submit_bio
     0.00%     0.00%  ReadStage-143    [kernel.kallsyms]  [k] blk_mq_submit_bio
     0.00%     0.00%  ReadStage-143    [kernel.kallsyms]  [k] submit_bio
     0.00%     0.00%  ReadStage-143    [kernel.kallsyms]  [k] submit_bio_noacct
     0.00%     0.00%  java             libjvm.so          [.] 0x000000000062ff75
     0.00%     0.00%  ReadStage-142    [kernel.kallsyms]  [k] xa_load
     0.00%     0.00%  Thread-115       [unknown]          [.] 0000000000000000
     0.00%     0.00%  Thread-115       [kernel.kallsyms]  [k] __schedule
     0.00%     0.00%  Thread-115       [kernel.kallsyms]  [k] dequeue_task
     0.00%     0.00%  Thread-115       [kernel.kallsyms]  [k] dequeue_task_fair
     0.00%     0.00%  Thread-115       [kernel.kallsyms]  [k] futex_wait
     0.00%     0.00%  Thread-115       [kernel.kallsyms]  [k] futex_wait_queue_me
     0.00%     0.00%  Thread-115       [kernel.kallsyms]  [k] schedule
     0.00%     0.00%  Thread-115       [kernel.kallsyms]  [k] update_cfs_group
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] _raw_spin_trylock
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] add_interrupt_randomness
     0.00%     0.00%  ReadStage-124    [kernel.kallsyms]  [k] sg_next
     0.00%     0.00%  ReadStage-124    [kernel.kallsyms]  [k] __dma_map_sg_attrs
     0.00%     0.00%  ReadStage-124    [kernel.kallsyms]  [k] dma_map_sg_attrs
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]  [k] update_load_avg
     0.00%     0.00%  ReadStage-18     [kernel.kallsyms]  [k] __mod_lruvec_state
     0.00%     0.00%  ReadStage-136    [kernel.kallsyms]  [k] __page_set_anon_rmap
     0.00%     0.00%  ReadStage-136    [kernel.kallsyms]  [k] do_page_add_anon_rmap
     0.00%     0.00%  ReadStage-79     [kernel.kallsyms]  [k] xas_load
     0.00%     0.00%  ReadStage-79     [kernel.kallsyms]  [k] xa_load
     0.00%     0.00%  ReadStage-9      [kernel.kallsyms]  [k] get_mem_cgroup_from_mm
     0.00%     0.00%  ReadStage-154    [kernel.kallsyms]  [k] read_tsc
     0.00%     0.00%  ReadStage-154    [kernel.kallsyms]  [k] __common_interrupt
     0.00%     0.00%  ReadStage-154    [kernel.kallsyms]  [k] __handle_irq_event_percpu
     0.00%     0.00%  ReadStage-154    [kernel.kallsyms]  [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-154    [kernel.kallsyms]  [k] blk_mq_end_request
     0.00%     0.00%  ReadStage-154    [kernel.kallsyms]  [k] common_interrupt
     0.00%     0.00%  ReadStage-154    [kernel.kallsyms]  [k] handle_edge_irq
     0.00%     0.00%  ReadStage-154    [kernel.kallsyms]  [k] handle_irq_event
     0.00%     0.00%  ReadStage-154    [kernel.kallsyms]  [k] nvme_complete_rq
     0.00%     0.00%  ReadStage-154    [kernel.kallsyms]  [k] nvme_irq
     0.00%     0.00%  ReadStage-154    [kernel.kallsyms]  [k] nvme_pci_complete_rq
     0.00%     0.00%  ReadStage-154    [kernel.kallsyms]  [k] nvme_process_cq
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]  [k] futex_wake
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]  [k] __x64_sys_futex
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]  [k] do_futex
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]  [k] do_syscall_64
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  Thread-127       [kernel.kallsyms]  [k] update_curr
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]  [k] __cond_resched
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]  [k] __mod_lruvec_state
     0.00%     0.00%  ReadStage-29     [kernel.kallsyms]  [k] next_uptodate_page
     0.00%     0.00%  ReadStage-29     [kernel.kallsyms]  [k] filemap_map_pages
     0.00%     0.00%  ReadStage-151    [kernel.kallsyms]  [k] kmem_cache_alloc
     0.00%     0.00%  ReadStage-151    [kernel.kallsyms]  [k] bio_alloc_bioset
     0.00%     0.00%  ReadStage-151    [kernel.kallsyms]  [k] bvec_alloc
     0.00%     0.00%  Thread-93        [kernel.kallsyms]  [k] switch_mm_irqs_off
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]  [k] PageHuge
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]  [k] xa_get_order
     0.00%     0.00%  Thread-140       [kernel.kallsyms]  [k] __switch_to_asm
     0.00%     0.00%  Thread-77        [kernel.kallsyms]  [k] cpuacct_charge
     0.00%     0.00%  Thread-77        [kernel.kallsyms]  [k] dequeue_entity
     0.00%     0.00%  Thread-77        [kernel.kallsyms]  [k] dequeue_task
     0.00%     0.00%  Thread-77        [kernel.kallsyms]  [k] dequeue_task_fair
     0.00%     0.00%  Thread-77        [kernel.kallsyms]  [k] update_curr
     0.00%     0.00%  ReadStage-18     [kernel.kallsyms]  [k] xas_load
     0.00%     0.00%  ReadStage-18     [kernel.kallsyms]  [k] xa_get_order
     0.00%     0.00%  ReadStage-39     [kernel.kallsyms]  [k] find_vma
     0.00%     0.00%  MutationStage-2  [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.00%     0.00%  MutationStage-2  [kernel.kallsyms]  [k] __sysvec_call_function
     0.00%     0.00%  MutationStage-2  [kernel.kallsyms]  [k] asm_sysvec_call_function
     0.00%     0.00%  MutationStage-2  [kernel.kallsyms]  [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  MutationStage-2  [kernel.kallsyms]  [k] sysvec_call_function
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]  [k] mempool_alloc
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]  [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]  [k] blk_finish_plug
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]  [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]  [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]  [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]  [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]  [k] nvme_queue_rq
     0.00%     0.00%  ReadStage-99     [kernel.kallsyms]  [k] try_to_wake_up
     0.00%     0.00%  ReadStage-99     [kernel.kallsyms]  [k] __x64_sys_futex
     0.00%     0.00%  ReadStage-99     [kernel.kallsyms]  [k] do_futex
     0.00%     0.00%  ReadStage-99     [kernel.kallsyms]  [k] do_syscall_64
     0.00%     0.00%  ReadStage-99     [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  ReadStage-99     [kernel.kallsyms]  [k] futex_wake
     0.00%     0.00%  ReadStage-99     [kernel.kallsyms]  [k] wake_up_q
     0.00%     0.00%  ReadStage-90     [kernel.kallsyms]  [k] lru_cache_add
     0.00%     0.00%  ReadStage-90     [kernel.kallsyms]  [k] __read_swap_cache_async
     0.00%     0.00%  ReadStage-139    [kernel.kallsyms]  [k] unlock_page
     0.00%     0.00%  ReadStage-106    [kernel.kallsyms]  [k] down_read_trylock
     0.00%     0.00%  Thread-83        [kernel.kallsyms]  [k] load_new_mm_cr3
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]  [k] __set_page_dirty
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]  [k] __block_write_begin_int
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]  [k] __handle_mm_fault
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]  [k] asm_exc_page_fault
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]  [k] block_page_mkwrite
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]  [k] do_page_mkwrite
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]  [k] do_user_addr_fault
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]  [k] exc_page_fault
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]  [k] ext4_page_mkwrite
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]  [k] handle_mm_fault
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]  [k] mark_buffer_dirty
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]  [k] queued_read_lock_slowpath
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]  [k] _raw_read_lock
     0.00%     0.00%  ReadStage-126    [kernel.kallsyms]  [k] blk_account_io_done
     0.00%     0.00%  ReadStage-126    [kernel.kallsyms]  [k] __common_interrupt
     0.00%     0.00%  ReadStage-126    [kernel.kallsyms]  [k] __handle_irq_event_percpu
     0.00%     0.00%  ReadStage-126    [kernel.kallsyms]  [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-126    [kernel.kallsyms]  [k] blk_mq_end_request
     0.00%     0.00%  ReadStage-126    [kernel.kallsyms]  [k] common_interrupt
     0.00%     0.00%  ReadStage-126    [kernel.kallsyms]  [k] handle_edge_irq
     0.00%     0.00%  ReadStage-126    [kernel.kallsyms]  [k] handle_irq_event
     0.00%     0.00%  ReadStage-126    [kernel.kallsyms]  [k] nvme_complete_rq
     0.00%     0.00%  ReadStage-126    [kernel.kallsyms]  [k] nvme_irq
     0.00%     0.00%  ReadStage-126    [kernel.kallsyms]  [k] nvme_pci_complete_rq
     0.00%     0.00%  ReadStage-126    [kernel.kallsyms]  [k] nvme_process_cq
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]  [k] xa_get_order
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]  [k] rb_insert_color
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]  [k] __es_insert_extent
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]  [k] ext4_es_insert_extent
     0.00%     0.00%  ReadStage-159    [kernel.kallsyms]  [k] xas_create
     0.00%     0.00%  ReadStage-159    [kernel.kallsyms]  [k] xas_store
     0.00%     0.00%  ReadStage-62     [kernel.kallsyms]  [k] ext4_find_extent
     0.00%     0.00%  ReadStage-62     [kernel.kallsyms]  [k] ext4_ext_map_blocks
     0.00%     0.00%  ReadStage-144    [kernel.kallsyms]  [k] native_apic_msr_eoi_write
     0.00%     0.00%  ReadStage-130    [kernel.kallsyms]  [k] __mod_node_page_state
     0.00%     0.00%  ReadStage-130    [kernel.kallsyms]  [k] mod_lruvec_page_state.constprop.0
     0.00%     0.00%  ReadStage-130    [kernel.kallsyms]  [k] pte_alloc_one
     0.00%     0.00%  Thread-107       [unknown]          [.] 0000000000000000
     0.00%     0.00%  Thread-107       [kernel.kallsyms]  [k] futex_wait_queue_me
     0.00%     0.00%  Thread-107       [kernel.kallsyms]  [k] schedule
     0.00%     0.00%  ReadStage-66     [kernel.kallsyms]  [k] next_uptodate_page
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]  [k] __bio_try_merge_page
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]  [k] bio_add_page
     0.00%     0.00%  ReadStage-29     [kernel.kallsyms]  [k] bio_associate_blkg_from_css
     0.00%     0.00%  ReadStage-29     [kernel.kallsyms]  [k] bio_associate_blkg
     0.00%     0.00%  ReadStage-68     [kernel.kallsyms]  [k] xas_start
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] rcu_nmi_enter
     0.00%     0.00%  ReadStage-146    [kernel.kallsyms]  [k] cpumask_next_wrap
     0.00%     0.00%  ReadStage-146    [kernel.kallsyms]  [k] hrtimer_wakeup
     0.00%     0.00%  ReadStage-146    [kernel.kallsyms]  [k] wake_up_process
     0.00%     0.00%  ReadStage-144    [kernel.kallsyms]  [k] psi_group_change
     0.00%     0.00%  ReadStage-144    [kernel.kallsyms]  [k] enqueue_task
     0.00%     0.00%  ReadStage-144    [kernel.kallsyms]  [k] psi_task_change
     0.00%     0.00%  ReadStage-144    [kernel.kallsyms]  [k] ttwu_do_activate
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]  [k] ext4_es_lookup_extent
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]  [k] release_pages
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]  [k] __read_swap_cache_async
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]  [k] do_swap_page
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]  [k] swapin_readahead
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]  [k] __check_block_validity.constprop.0
     0.00%     0.00%  ReadStage-87     [kernel.kallsyms]  [k] read_tsc
     0.00%     0.00%  ReadStage-87     [kernel.kallsyms]  [k] __submit_bio
     0.00%     0.00%  ReadStage-87     [kernel.kallsyms]  [k] do_swap_page
     0.00%     0.00%  ReadStage-87     [kernel.kallsyms]  [k] submit_bio
     0.00%     0.00%  ReadStage-87     [kernel.kallsyms]  [k] submit_bio_checks
     0.00%     0.00%  ReadStage-87     [kernel.kallsyms]  [k] submit_bio_noacct
     0.00%     0.00%  ReadStage-87     [kernel.kallsyms]  [k] swap_readpage
     0.00%     0.00%  ReadStage-87     [kernel.kallsyms]  [k] swapin_readahead
