# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 11131294483677
#
# Children      Self  Command          Shared Object            Symbol                                                                                                                                                                          
# ........  ........  ...............  .......................  ................................................................................................................................................................................
#
     0.00%     0.00%  kworker/27:2-di  [kernel.kallsyms]        [k] load_balance
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN22Item_func_set_user_var9set_entryEP3THDb
     0.00%     0.00%  kworker/18:0-di  [kernel.kallsyms]        [k] update_cfs_rq_h_load
     0.00%     0.00%  kworker/18:0-di  [kernel.kallsyms]        [k] wake_affine_weight
     0.00%     0.00%  kworker/8:1H-kb  [kernel.kallsyms]        [k] blk_mq_flush_busy_ctxs
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d33cbe
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d61cc4
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c4b1de
     0.00%     0.00%  kswapd0          [kernel.kallsyms]        [k] mb_cache_count
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9fc21
     0.00%     0.00%  kworker/12:2-di  [kernel.kallsyms]        [k] native_sched_clock
     0.00%     0.00%  kworker/12:2-di  [kernel.kallsyms]        [k] sched_clock_cpu
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d579e6
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c45800
     0.00%     0.00%  swapper          [kernel.kallsyms]        [k] enqueue_task_stop
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d67f00
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] __wrgsbase_inactive
     0.00%     0.00%  mariadbd         mariadbd                 [.] set_dynamic
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]        [k] __mod_zone_page_state
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]        [k] blk_mq_end_request
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]        [k] blk_update_request
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]        [k] end_page_writeback
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]        [k] end_swap_bio_write
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]        [k] pagevec_lru_move_fn
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]        [k] pagevec_move_tail_fn.part.0
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]        [k] rotate_reclaimable_page
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d917ca
     0.00%     0.00%  swapper          [kernel.kallsyms]        [k] ixgbe_clean_rx_irq
     0.00%     0.00%  kworker/15:1H-k  [kernel.kallsyms]        [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  kworker/15:1H-k  [kernel.kallsyms]        [k] find_busiest_group
     0.00%     0.00%  kworker/22:1H-k  [kernel.kallsyms]        [k] __blk_mq_delay_run_hw_queue
     0.00%     0.00%  kworker/19:0-di  [kernel.kallsyms]        [k] __find_get_block
     0.00%     0.00%  kworker/19:0-di  [kernel.kallsyms]        [k] __getblk_gfp
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c33dd1
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c48c23
     0.00%     0.00%  kworker/31:2-di  [kernel.kallsyms]        [k] set_task_cpu
     0.00%     0.00%  kworker/u64:3    [kernel.kallsyms]        [k] __mod_timer
     0.00%     0.00%  kworker/u64:3    [kernel.kallsyms]        [k] queue_delayed_work_on
     0.00%     0.00%  kworker/25:2-di  [kernel.kallsyms]        [k] strscpy
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c30202
     0.00%     0.00%  irqbalance       [kernel.kallsyms]        [k] __fput
     0.00%     0.00%  irqbalance       [kernel.kallsyms]        [k] task_work_run
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9c9cc
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cd1e0c
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000007939c2
     0.00%     0.00%  kworker/12:2-di  [kernel.kallsyms]        [k] drain_local_pages_wq
     0.00%     0.00%  kworker/12:2-di  [kernel.kallsyms]        [k] drain_pages_zone
     0.00%     0.00%  kworker/12:2-di  [kernel.kallsyms]        [k] free_pcppages_bulk
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZNK20Type_handler_varchar19adjust_spparam_typeEP16Spvar_definitionP4Item
     0.00%     0.00%  perf             [kernel.kallsyms]        [k] __frontswap_store
     0.00%     0.00%  perf             [kernel.kallsyms]        [k] swap_writepage
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c2a383
     0.00%     0.00%  kworker/3:0-dio  [kernel.kallsyms]        [k] cpumask_next_wrap
     0.00%     0.00%  top              [kernel.kallsyms]        [k] wq_worker_comm
     0.00%     0.00%  tclsh8.6         libtcl8.6.so             [.] Tcl_ExternalToUtfDString
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d11614
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000007b9790
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c8abf2
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN12Item_sum_sum5clearEv
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] crc_104
     0.00%     0.00%  kworker/12:2-di  [kernel.kallsyms]        [k] llist_add_batch
     0.00%     0.00%  kworker/12:2-di  [kernel.kallsyms]        [k] __smp_call_single_queue
     0.00%     0.00%  systemd          [kernel.kallsyms]        [k] __read_swap_cache_async
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d12f85
     0.00%     0.00%  kworker/11:2-di  [kernel.kallsyms]        [k] wake_up_bit
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d3a081
     0.00%     0.00%  irqbalance       [kernel.kallsyms]        [k] lookup_open.isra.0
     0.00%     0.00%  kworker/31:2-di  [kernel.kallsyms]        [k] __list_del_entry_valid
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cd0692
     0.00%     0.00%  kworker/13:1-di  [kernel.kallsyms]        [k] _raw_spin_lock_irq
     0.00%     0.00%  kworker/9:1-dio  [kernel.kallsyms]        [k] __ext4_mark_inode_dirty
     0.00%     0.00%  kworker/9:1-dio  [kernel.kallsyms]        [k] ext4_reserve_inode_write
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cacf0a
     0.00%     0.00%  mariadbd         mariadbd                 [.] wsrep_thd_is_in_rsu
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da16f9
     0.00%     0.00%  kworker/24:1     [kernel.kallsyms]        [k] __switch_to_asm
     0.00%     0.00%  mariadbd         mariadbd                 [.] my_hash_search
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000dd3e3d
     0.00%     0.00%  kworker/13:1-di  [kernel.kallsyms]        [k] __switch_to_asm
     0.00%     0.00%  irqbalance       [kernel.kallsyms]        [k] handle_truncate
     0.00%     0.00%  swapper          [kernel.kallsyms]        [k] nft_do_chain
     0.00%     0.00%  swapper          [kernel.kallsyms]        [k] nft_do_chain_inet
     0.00%     0.00%  swapper          [kernel.kallsyms]        [k] ixgbe_msix_clean_rings
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9d02c
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d67ede
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] napi_schedule_prep
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN23Field_datetime_with_dec7val_strEP6StringS1_
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN10Yacc_stateD1Ev
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] __hrtimer_run_queues
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] __run_hrtimer
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] hrtimer_interrupt
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] tick_sched_timer
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN15Item_func_minus10decimal_opEP10my_decimal
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d91922
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c31623
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccd407
     0.00%     0.00%  mariadbd         mariadbd                 [.] _Z15is_update_query16enum_sql_command
     0.00%     0.00%  kworker/10:1-di  [kernel.kallsyms]        [k] select_idle_core
     0.00%     0.00%  kworker/30:1-di  [kernel.kallsyms]        [k] wq_worker_running
     0.00%     0.00%  kworker/12:2     [kernel.kallsyms]        [k] __schedule
     0.00%     0.00%  kworker/12:2     [kernel.kallsyms]        [k] schedule
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca0dcb
     0.00%     0.00%  tclsh8.6         libtcl8.6.so             [.] LookupLastTransition
     0.00%     0.00%  kworker/2:0-dio  [kernel.kallsyms]        [k] pick_next_entity
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c35fed
     0.00%     0.00%  khugepaged       [kernel.kallsyms]        [k] lru_note_cost
     0.00%     0.00%  kworker/6:2      [kernel.kallsyms]        [k] update_cfs_rq_h_load
     0.00%     0.00%  kworker/6:2      [kernel.kallsyms]        [k] wake_affine_weight
     0.00%     0.00%  kworker/29:1H-k  [kernel.kallsyms]        [k] flush_busy_ctx
     0.00%     0.00%  kworker/4:2-dio  [kernel.kallsyms]        [k] llist_reverse_order
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca5a0d
     0.00%     0.00%  kworker/24:0-di  [kernel.kallsyms]        [k] _find_next_bit
     0.00%     0.00%  kworker/19:1     [kernel.kallsyms]        [k] _raw_spin_lock
     0.00%     0.00%  kworker/14:0     [kernel.kallsyms]        [k] select_idle_cpu
     0.00%     0.00%  kworker/14:0     [kernel.kallsyms]        [k] select_idle_sibling
     0.00%     0.00%  kworker/26:0     [kernel.kallsyms]        [k] dequeue_task_fair
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca30d4
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c89ae0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d3a381
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ce757b
     0.00%     0.00%  kworker/7:1-dio  [kernel.kallsyms]        [k] update_irq_load_avg
     0.00%     0.00%  tclsh8.6         libtcl8.6.so             [.] Tcl_GetThreadData
     0.00%     0.00%  kworker/10:1H-k  [kernel.kallsyms]        [k] blk_mq_start_request
     0.00%     0.00%  mariadbd         mariadbd                 [.] my_scan_8bit
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d778bf
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000706661
     0.00%     0.00%  swapper          [kernel.kallsyms]        [k] cpuacct_charge
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c36687
     0.00%     0.00%  kworker/1:2      [kernel.kallsyms]        [k] check_preempt_curr
     0.00%     0.00%  kworker/1:2      [kernel.kallsyms]        [k] ttwu_do_wakeup
     0.00%     0.00%  kworker/5:1-dio  [kernel.kallsyms]        [k] update_sg_lb_stats
     0.00%     0.00%  kworker/5:1-dio  [kernel.kallsyms]        [k] find_busiest_group
     0.00%     0.00%  kworker/5:1-dio  [kernel.kallsyms]        [k] load_balance
     0.00%     0.00%  kworker/5:1-dio  [kernel.kallsyms]        [k] newidle_balance
     0.00%     0.00%  kworker/5:1-dio  [kernel.kallsyms]        [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  kworker/14:0     [kernel.kallsyms]        [k] ext4_es_insert_extent
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da12fc
     0.00%     0.00%  kworker/5:1H-kb  [kernel.kallsyms]        [k] nvme_setup_cmd
     0.00%     0.00%  kworker/6:1-dio  [kernel.kallsyms]        [k] __list_del_entry_valid
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d7fbc1
     0.00%     0.00%  ksoftirqd/7      [kernel.kallsyms]        [k] cpumask_next_and
     0.00%     0.00%  ksoftirqd/7      [kernel.kallsyms]        [k] __softirqentry_text_start
     0.00%     0.00%  ksoftirqd/7      [kernel.kallsyms]        [k] load_balance
     0.00%     0.00%  ksoftirqd/7      [kernel.kallsyms]        [k] rebalance_domains
     0.00%     0.00%  ksoftirqd/7      [kernel.kallsyms]        [k] run_ksoftirqd
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000009830c4
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x000000000085cd68
     0.00%     0.00%  kworker/21:1-di  [kernel.kallsyms]        [k] __pagevec_lru_add
     0.00%     0.00%  kworker/21:1-di  [kernel.kallsyms]        [k] lru_add_drain_cpu
     0.00%     0.00%  kworker/21:1-di  [kernel.kallsyms]        [k] lru_add_drain_per_cpu
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c446a1
     0.00%     0.00%  kworker/25:3     [kernel.kallsyms]        [k] ext4_do_update_inode.isra.0
     0.00%     0.00%  kworker/25:3     [kernel.kallsyms]        [k] ext4_mark_iloc_dirty
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d122cd
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ce7d6f
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d13e53
     0.00%     0.00%  kworker/15:2-di  [kernel.kallsyms]        [k] check_preempt_wakeup
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d6fc71
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] mod_node_page_state
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da21ed
     0.00%     0.00%  kworker/5:1      [kernel.kallsyms]        [k] __list_del_entry_valid
     0.00%     0.00%  kworker/24:0-di  [kernel.kallsyms]        [k] __ext4_mark_inode_dirty
     0.00%     0.00%  kworker/17:3     [kernel.kallsyms]        [k] llist_add_batch
     0.00%     0.00%  kworker/17:3     [kernel.kallsyms]        [k] __smp_call_single_queue
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da200e
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca59f9
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9ba81
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] ntp_tick_length
     0.00%     0.00%  kworker/u64:3    [kernel.kallsyms]        [k] mpage_map_and_submit_extent
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000dcdfa2
     0.00%     0.00%  kworker/17:3     [kernel.kallsyms]        [k] finish_task_switch.isra.0
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN4JOIN20choose_subquery_planEy
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000a9da4e
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d7fbc7
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] __unqueue_futex
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] plist_del
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000006502b0
     0.00%     0.00%  kworker/5:0      [kernel.kallsyms]        [k] ext4_do_update_inode.isra.0
     0.00%     0.00%  kworker/5:0      [kernel.kallsyms]        [k] __ext4_mark_inode_dirty
     0.00%     0.00%  kworker/5:0      [kernel.kallsyms]        [k] ext4_mark_iloc_dirty
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d1dfee
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccd258
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] irq_chip_ack_parent
     0.00%     0.00%  kworker/17:3     [kernel.kallsyms]        [k] __rdgsbase_inactive
     0.00%     0.00%  kworker/25:2-di  [kernel.kallsyms]        [k] cpus_share_cache
     0.00%     0.00%  kworker/13:1-di  [kernel.kallsyms]        [k] __default_send_IPI_dest_field
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x000000000001a6d0
     0.00%     0.00%  kworker/30:1-di  [kernel.kallsyms]        [k] select_idle_core
     0.00%     0.00%  kworker/26:1-di  [kernel.kallsyms]        [k] __ext4_journal_start_sb
     0.00%     0.00%  kworker/2:1H-kb  [kernel.kallsyms]        [k] update_sg_lb_stats
