# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 7786219861781
#
# Children      Self  Command          Shared Object                       Symbol                                        
# ........  ........  ...............  ..................................  ..............................................
#
     0.01%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] handle_edge_irq
     0.01%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] handle_irq_event
     0.01%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] mpage_end_io
     0.01%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] nvme_complete_rq
     0.01%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] nvme_irq
     0.01%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.01%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] nvme_process_cq
     0.01%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] psi_task_change
     0.01%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] ttwu_do_activate
     0.01%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] unlock_page
     0.01%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] wake_page_function
     0.01%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] wake_up_page_bit
     0.01%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] wake_up_state
     0.01%     0.01%  Thread-101       [kernel.kallsyms]                   [k] futex_wait_setup
     0.01%     0.00%  Thread-101       [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  Thread-101       [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  Thread-101       [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  Thread-101       [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  Thread-101       [kernel.kallsyms]                   [k] futex_wait
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] tick_sched_handle
     0.01%     0.01%  ReadStage-28     [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.01%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] __sysvec_call_function
     0.01%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.01%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.01%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] sysvec_call_function
     0.01%     0.01%  ReadStage-16     [kernel.kallsyms]                   [k] nvme_error_status
     0.01%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] __common_interrupt
     0.01%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.01%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] asm_common_interrupt
     0.01%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] common_interrupt
     0.01%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] handle_edge_irq
     0.01%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] handle_irq_event
     0.01%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] nvme_irq
     0.01%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.01%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] nvme_process_cq
     0.01%     0.01%  ReadStage-41     [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.01%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] __do_fault
     0.01%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.01%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.01%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] filemap_fault
     0.01%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.01%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] xa_load
     0.01%     0.01%  CompactionExecu  [kernel.kallsyms]                   [k] get_mem_cgroup_from_mm
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __mem_cgroup_charge
     0.01%     0.01%  ReadStage-159    [kernel.kallsyms]                   [k] next_uptodate_page
     0.01%     0.00%  ReadStage-159    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.01%     0.00%  ReadStage-159    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.01%     0.00%  ReadStage-159    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.01%     0.00%  ReadStage-159    [kernel.kallsyms]                   [k] exc_page_fault
     0.01%     0.00%  ReadStage-159    [kernel.kallsyms]                   [k] filemap_map_pages
     0.01%     0.00%  ReadStage-159    [kernel.kallsyms]                   [k] handle_mm_fault
     0.01%     0.01%  perf             [kernel.kallsyms]                   [k] enqueue_task_stop
     0.01%     0.01%  ReadStage-51     [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.01%     0.00%  ReadStage-51     [kernel.kallsyms]                   [k] __do_fault
     0.01%     0.00%  ReadStage-51     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.01%     0.00%  ReadStage-51     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.01%     0.00%  ReadStage-51     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.01%     0.00%  ReadStage-51     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.01%     0.00%  ReadStage-51     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.01%     0.00%  ReadStage-51     [kernel.kallsyms]                   [k] exc_page_fault
     0.01%     0.00%  ReadStage-51     [kernel.kallsyms]                   [k] filemap_fault
     0.01%     0.00%  ReadStage-51     [kernel.kallsyms]                   [k] handle_mm_fault
     0.01%     0.00%  ReadStage-51     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.01%     0.01%  ReadStage-119    [kernel.kallsyms]                   [k] memcg_slab_free_hook
     0.01%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] __common_interrupt
     0.01%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.01%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] __read_end_io
     0.01%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] asm_common_interrupt
     0.01%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] bio_endio
     0.01%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] bio_free
     0.01%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] bio_put
     0.01%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] blk_mq_end_request
     0.01%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] blk_update_request
     0.01%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] bvec_free
     0.01%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] common_interrupt
     0.01%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] handle_edge_irq
     0.01%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] handle_irq_event
     0.01%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] kmem_cache_free
     0.01%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] mpage_end_io
     0.01%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] nvme_complete_rq
     0.01%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] nvme_irq
     0.01%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.01%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] nvme_process_cq
     0.01%     0.01%  ReadStage-129    [kernel.kallsyms]                   [k] try_to_wake_up
     0.01%     0.00%  ReadStage-129    [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  ReadStage-129    [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  ReadStage-129    [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  ReadStage-129    [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-129    [kernel.kallsyms]                   [k] futex_wake
     0.01%     0.00%  ReadStage-129    [kernel.kallsyms]                   [k] wake_up_q
     0.01%     0.01%  ReadStage-3      [kernel.kallsyms]                   [k] add_mm_counter_fast
     0.01%     0.00%  ReadStage-3      [kernel.kallsyms]                   [k] filemap_map_pages
     0.01%     0.00%  ReadStage-33     [kernel.kallsyms]                   [k] ondemand_readahead
     0.01%     0.00%  ReadStage-33     [kernel.kallsyms]                   [k] page_cache_async_ra
     0.01%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] arch_local_irq_enable
     0.01%     0.01%  Thread-70        [kernel.kallsyms]                   [k] psi_group_change
     0.01%     0.00%  Thread-70        [kernel.kallsyms]                   [k] __schedule
     0.01%     0.00%  Thread-70        [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  Thread-70        [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  Thread-70        [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  Thread-70        [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  Thread-70        [kernel.kallsyms]                   [k] futex_wait
     0.01%     0.00%  Thread-70        [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.01%     0.00%  Thread-70        [kernel.kallsyms]                   [k] psi_task_switch
     0.01%     0.00%  Thread-70        [kernel.kallsyms]                   [k] schedule
     0.01%     0.01%  CompactionExecu  [kernel.kallsyms]                   [k] __switch_to_asm
     0.01%     0.01%  Thread-47        [kernel.kallsyms]                   [k] futex_wait
     0.01%     0.00%  Thread-47        [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  Thread-47        [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  Thread-47        [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  Thread-47        [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.01%  ReadStage-8      [kernel.kallsyms]                   [k] __next_zones_zonelist
     0.01%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] __alloc_pages
     0.01%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] __page_cache_alloc
     0.01%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] alloc_pages
     0.01%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] get_page_from_freelist
     0.01%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] ondemand_readahead
     0.01%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] page_cache_async_ra
     0.01%     0.01%  Thread-25        [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  Thread-25        [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.01%  ReadStage-110    [kernel.kallsyms]                   [k] __task_pid_nr_ns
     0.01%     0.00%  ReadStage-110    [kernel.kallsyms]                   [k] __do_sys_prctl
     0.01%     0.00%  ReadStage-110    [kernel.kallsyms]                   [k] __perf_event_header__init_id
     0.01%     0.00%  ReadStage-110    [kernel.kallsyms]                   [k] __set_task_comm
     0.01%     0.00%  ReadStage-110    [kernel.kallsyms]                   [k] __x64_sys_prctl
     0.01%     0.00%  ReadStage-110    [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  ReadStage-110    [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-110    [kernel.kallsyms]                   [k] perf_event_comm
     0.01%     0.00%  ReadStage-110    [kernel.kallsyms]                   [k] perf_event_comm_output
     0.01%     0.00%  ReadStage-110    [kernel.kallsyms]                   [k] perf_iterate_sb
     0.01%     0.01%  ReadStage-62     [kernel.kallsyms]                   [k] __kmalloc
     0.01%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] ext4_ext_map_blocks
     0.01%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] ext4_find_extent
     0.01%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] ext4_map_blocks
     0.01%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.01%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] ext4_readahead
     0.01%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] read_pages
     0.01%     0.01%  Thread-115       [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.01%     0.00%  Thread-115       [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  Thread-115       [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  Thread-115       [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  Thread-115       [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  Thread-115       [kernel.kallsyms]                   [k] futex_wait
     0.01%     0.01%  swapper          [kernel.kallsyms]                   [k] irq_work_needs_cpu
     0.01%     0.01%  ReadStage-123    [kernel.kallsyms]                   [k] clear_page_erms
     0.01%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] __alloc_pages
     0.01%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] __do_fault
     0.01%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.01%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] __page_cache_alloc
     0.01%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] alloc_pages
     0.01%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.01%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] do_page_cache_ra
     0.01%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.01%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] exc_page_fault
     0.01%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] filemap_fault
     0.01%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] get_page_from_freelist
     0.01%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] handle_mm_fault
     0.01%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.01%     0.01%  ReadStage-18     [kernel.kallsyms]                   [k] __ptep_modify_prot_start
     0.01%     0.01%  ReadStage-132    [kernel.kallsyms]                   [k] find_vma
     0.01%     0.01%  ReadStage-35     [kernel.kallsyms]                   [k] update_load_avg
     0.01%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] enqueue_entity
     0.01%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] enqueue_task
     0.01%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] enqueue_task_fair
     0.01%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] futex_wake
     0.01%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] try_to_wake_up
     0.01%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] ttwu_do_activate
     0.01%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] wake_up_q
     0.01%     0.01%  ReadStage-114    [kernel.kallsyms]                   [k] next_uptodate_page
     0.01%     0.00%  ReadStage-114    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.01%     0.00%  ReadStage-114    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.01%     0.00%  ReadStage-114    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.01%     0.00%  ReadStage-114    [kernel.kallsyms]                   [k] exc_page_fault
     0.01%     0.00%  ReadStage-114    [kernel.kallsyms]                   [k] filemap_map_pages
     0.01%     0.00%  ReadStage-114    [kernel.kallsyms]                   [k] handle_mm_fault
     0.01%     0.01%  ReadStage-36     [kernel.kallsyms]                   [k] finish_task_switch.isra.0
     0.01%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] __schedule
     0.01%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] futex_wait
     0.01%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.01%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] schedule
     0.01%     0.01%  Thread-63        [kernel.kallsyms]                   [k] save_fpregs_to_fpstate
     0.01%     0.01%  ReadStage-59     [kernel.kallsyms]                   [k] clear_page_erms
     0.01%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] __alloc_pages
     0.01%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] __page_cache_alloc
     0.01%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] alloc_pages
     0.01%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.01%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] get_page_from_freelist
     0.01%     0.01%  CompactionExecu  [kernel.kallsyms]                   [k] error_entry
     0.01%     0.01%  CompactionExecu  [kernel.kallsyms]                   [k] syscall_return_via_sysret
     0.01%     0.01%  ReadStage-135    [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.01%     0.00%  ReadStage-135    [kernel.kallsyms]                   [k] ondemand_readahead
     0.01%     0.00%  ReadStage-135    [kernel.kallsyms]                   [k] page_cache_async_ra
     0.01%     0.01%  CompactionExecu  [kernel.kallsyms]                   [k] memset
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] alloc_buffer_head
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] alloc_page_buffers
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] create_empty_buffers
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] memset_erms
     0.01%     0.01%  Thread-67        [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.01%     0.00%  Thread-67        [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  Thread-67        [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  Thread-67        [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.01%     0.01%  swapper          [kernel.kallsyms]                   [k] blk_mq_complete_request_remote
     0.01%     0.01%  ReadStage-65     [kernel.kallsyms]                   [k] entry_SYSCALL_64_safe_stack
     0.01%     0.01%  ReadStage-80     [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.01%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] __do_fault
     0.01%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.01%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.01%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.01%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.01%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.01%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] exc_page_fault
     0.01%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] filemap_fault
     0.01%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] handle_mm_fault
     0.01%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.01%     0.01%  ReadStage-20     [kernel.kallsyms]                   [k] xas_load
     0.01%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] filemap_map_pages
     0.01%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] xas_find
     0.01%     0.01%  ReadStage-105    [kernel.kallsyms]                   [k] trigger_load_balance
     0.01%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.01%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.01%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.01%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] scheduler_tick
     0.01%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.01%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] tick_sched_handle
     0.01%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] tick_sched_timer
     0.01%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] update_process_times
     0.01%     0.01%  kworker/22:1-ev  [kernel.kallsyms]                   [k] flush_tlb_func
     0.01%     0.00%  kworker/22:1-ev  [kernel.kallsyms]                   [k] __sysvec_call_function
     0.01%     0.00%  kworker/22:1-ev  [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.01%     0.00%  kworker/22:1-ev  [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.01%     0.00%  kworker/22:1-ev  [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.01%     0.00%  kworker/22:1-ev  [kernel.kallsyms]                   [k] kthread
     0.01%     0.00%  kworker/22:1-ev  [kernel.kallsyms]                   [k] kthread_data
     0.01%     0.00%  kworker/22:1-ev  [kernel.kallsyms]                   [k] ret_from_fork
     0.01%     0.00%  kworker/22:1-ev  [kernel.kallsyms]                   [k] schedule
     0.01%     0.00%  kworker/22:1-ev  [kernel.kallsyms]                   [k] sysvec_call_function
     0.01%     0.00%  kworker/22:1-ev  [kernel.kallsyms]                   [k] worker_thread
     0.01%     0.01%  swapper          [kernel.kallsyms]                   [k] rcu_nmi_exit
     0.01%     0.00%  swapper          [kernel.kallsyms]                   [k] irqentry_exit
     0.01%     0.01%  ReadStage-133    [kernel.kallsyms]                   [k] bio_alloc_bioset
     0.01%     0.00%  ReadStage-133    [kernel.kallsyms]                   [k] __do_fault
     0.01%     0.00%  ReadStage-133    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.01%     0.00%  ReadStage-133    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.01%     0.00%  ReadStage-133    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.01%     0.00%  ReadStage-133    [kernel.kallsyms]                   [k] exc_page_fault
     0.01%     0.00%  ReadStage-133    [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.01%     0.00%  ReadStage-133    [kernel.kallsyms]                   [k] ext4_readahead
     0.01%     0.00%  ReadStage-133    [kernel.kallsyms]                   [k] filemap_fault
     0.01%     0.00%  ReadStage-133    [kernel.kallsyms]                   [k] handle_mm_fault
     0.01%     0.00%  ReadStage-133    [kernel.kallsyms]                   [k] ondemand_readahead
     0.01%     0.00%  ReadStage-133    [kernel.kallsyms]                   [k] page_cache_async_ra
     0.01%     0.00%  ReadStage-133    [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.01%     0.00%  ReadStage-133    [kernel.kallsyms]                   [k] read_pages
     0.01%     0.01%  ReadStage-47     [kernel.kallsyms]                   [k] __switch_to_asm
     0.01%     0.01%  CompactionExecu  [kernel.kallsyms]                   [k] __get_user_nocheck_1
     0.01%     0.01%  ReadStage-56     [JIT] tid 2149                      [.] 0x00007f6cdae12ab3
     0.01%     0.00%  ReadStage-56     [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.01%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] __get_user_nocheck_4
     0.01%     0.01%  ReadStage-27     [unknown]                           [.] 0000000000000000
     0.01%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] __common_interrupt
     0.01%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.01%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] asm_common_interrupt
     0.01%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] common_interrupt
     0.01%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] dma_unmap_sg_attrs
     0.01%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] handle_edge_irq
     0.01%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] handle_irq_event
     0.01%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] nvme_irq
     0.01%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.01%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] nvme_process_cq
     0.01%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] nvme_unmap_data.part.0
     0.01%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] sg_next
     0.01%     0.01%  ReadStage-47     [kernel.kallsyms]                   [k] sync_regs
     0.01%     0.00%  ReadStage-47     [kernel.kallsyms]                   [k] error_entry
     0.01%     0.01%  ReadStage-45     [kernel.kallsyms]                   [k] xas_load
     0.01%     0.00%  ReadStage-45     [kernel.kallsyms]                   [k] filemap_map_pages
     0.01%     0.00%  ReadStage-45     [kernel.kallsyms]                   [k] xas_find
     0.01%     0.01%  ReadStage-142    [kernel.kallsyms]                   [k] lapic_next_deadline
     0.01%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] clockevents_program_event
     0.01%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] futex_wait
     0.01%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.01%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] hrtimer_reprogram
     0.01%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] hrtimer_sleeper_start_expires
     0.01%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] hrtimer_start_range_ns
     0.01%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] tick_program_event
     0.01%     0.01%  ReadStage-77     [kernel.kallsyms]                   [k] __zone_watermark_ok
     0.01%     0.01%  ReadStage-38     [kernel.kallsyms]                   [k] xas_load
     0.01%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] xa_load
     0.01%     0.01%  CompactionExecu  [kernel.kallsyms]                   [k] mutex_unlock
     0.01%     0.01%  ReadStage-73     [kernel.kallsyms]                   [k] __kmalloc
     0.01%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] __do_fault
     0.01%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.01%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.01%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.01%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.01%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] exc_page_fault
     0.01%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] ext4_ext_map_blocks
     0.01%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] ext4_find_extent
     0.01%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] ext4_map_blocks
     0.01%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.01%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] ext4_readahead
     0.01%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] filemap_fault
     0.01%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] handle_mm_fault
